"shapeid","osm_id","name","ref","type","oneway","bridge","tunnel","maxspeed"
"26272","261551673","NULL","NULL","residential","0","0","0","NULL"
"26273","261551674","NULL","NULL","residential","0","0","0","NULL"
"26274","261552552","NULL","NULL","residential","0","0","0","NULL"
"26275","261552553","NULL","NULL","residential","0","0","0","NULL"
"26276","261552554","NULL","NULL","residential","0","0","0","NULL"
"26277","261552555","NULL","NULL","residential","0","0","0","NULL"
"26278","261552556","NULL","NULL","residential","0","0","0","NULL"
"26279","261552557","NULL","NULL","residential","0","0","0","NULL"
"26280","261552558","NULL","NULL","residential","0","0","0","NULL"
"26281","261552559","NULL","NULL","residential","0","0","0","NULL"
"26282","261552560","NULL","NULL","residential","0","0","0","NULL"
"26283","261552561","NULL","NULL","residential","0","0","0","NULL"
"26284","261552562","NULL","NULL","unclassified","0","0","0","NULL"
"26285","261552563","NULL","NULL","residential","0","0","0","NULL"
"26286","261552564","NULL","NULL","residential","0","0","0","NULL"
"26287","261552565","NULL","NULL","residential","0","0","0","NULL"
"26288","261552566","NULL","NULL","residential","0","0","0","NULL"
"26289","261552567","NULL","NULL","residential","0","0","0","NULL"
"26290","261552568","NULL","NULL","residential","0","0","0","NULL"
"26291","261552569","NULL","NULL","residential","0","0","0","NULL"
"26292","261552570","NULL","NULL","residential","0","0","0","NULL"
"26293","261552571","NULL","NULL","residential","0","0","0","NULL"
"26294","261554986","NULL","NULL","residential","0","0","0","NULL"
"26295","261554988","NULL","NULL","unclassified","0","0","0","NULL"
"26296","261554989","NULL","NULL","residential","0","0","0","NULL"
"26297","261554994","NULL","NULL","residential","0","0","0","NULL"
"26298","261554996","NULL","NULL","residential","0","0","0","NULL"
"26299","261554998","NULL","NULL","residential","0","0","0","NULL"
"26300","261555176","NULL","NULL","residential","0","0","0","NULL"
"26301","261555177","NULL","NULL","residential","0","0","0","NULL"
"26302","261555178","NULL","NULL","residential","0","0","0","NULL"
"26303","261555179","NULL","NULL","residential","0","0","0","NULL"
"26304","261555180","NULL","NULL","residential","0","0","0","NULL"
"26305","261555181","NULL","NULL","residential","0","0","0","NULL"
"26306","261555182","NULL","NULL","residential","0","0","0","NULL"
"26307","261555183","NULL","NULL","residential","0","0","0","NULL"
"26308","261555186","NULL","NULL","residential","0","0","0","NULL"
"26309","262248402","NULL","MEX 40","primary","0","1","0","90"
"26310","262248404","NULL","MEX 40","primary","0","0","0","90"
"26311","262248406","NULL","MEX 40","primary","0","1","0","90"
"26312","262248407","NULL","MEX 40","primary","0","0","0","90"
"26313","264047582","NULL","NULL","unclassified","0","0","0","NULL"
"26314","264612749","NULL","NULL","residential","0","0","0","NULL"
"26315","265737257","Carretera Tepehuanes-El Tarahumar","NULL","secondary","0","0","0","NULL"
"26316","265802209","Carretera Monclova-Saltillo","MEX 57","primary","0","0","0","90"
"26317","265802213","NULL","MEX 57","primary","0","1","0","NULL"
"26318","265862262","NULL","NULL","track","0","1","0","NULL"
"26319","265862267","NULL","NULL","track","0","0","0","NULL"
"26320","265862268","NULL","NULL","track","0","0","0","NULL"
"26321","265903269","NULL","NULL","unclassified","0","0","0","NULL"
"26322","265925790","NULL","NULL","secondary","0","0","0","NULL"
"26323","265926952","NULL","NULL","unclassified","0","0","0","NULL"
"26324","265934840","NULL","NULL","unclassified","0","0","0","NULL"
"26325","265934841","NULL","NULL","secondary","0","0","0","NULL"
"26326","265936736","NULL","NULL","unclassified","0","0","0","NULL"
"26327","266051981","NULL","NULL","secondary","0","0","0","NULL"
"26328","266051984","NULL","NULL","secondary","0","1","0","NULL"
"26329","266051986","NULL","NULL","secondary","0","0","0","NULL"
"26330","266051992","NULL","NULL","residential","0","0","0","NULL"
"26331","266051994","NULL","NULL","secondary","0","0","0","NULL"
"26332","266775746","NULL","NULL","unclassified","0","0","0","NULL"
"26333","266775747","NULL","NULL","unclassified","0","0","0","NULL"
"26334","266775748","NULL","NULL","secondary","0","1","0","NULL"
"26335","266775749","NULL","NULL","secondary","0","0","0","NULL"
"26336","266775750","Calle 24 de Diciembre","NULL","residential","0","0","0","NULL"
"26337","266775752","Calle Palma","NULL","residential","0","0","0","NULL"
"26338","266775753","NULL","NULL","unclassified","0","0","0","NULL"
"26339","266775754","NULL","NULL","secondary","0","0","0","NULL"
"26340","266775755","NULL","NULL","unclassified","0","0","0","NULL"
"26341","266866451","Zarco","NULL","residential","1","0","0","40"
"26342","266866616","NULL","NULL","primary_link","1","0","0","NULL"
"26343","267062190","NULL","NULL","residential","0","0","0","NULL"
"26344","267062191","NULL","NULL","residential","0","0","0","NULL"
"26345","267124457","NULL","NULL","unclassified","0","0","0","NULL"
"26346","267124458","NULL","NULL","residential","0","0","0","NULL"
"26347","267131290","Carretera Guanaceví-Durango","MEX 23","primary","0","1","0","80"
"26348","267131292","Carretera Guanaceví-Durango","MEX 23","primary","0","0","0","80"
"26349","267131294","NULL","NULL","tertiary","0","1","0","NULL"
"26350","267131297","Ramal a La Purísima","NULL","tertiary","0","0","0","NULL"
"26351","267131299","NULL","NULL","residential","0","0","0","NULL"
"26352","267131304","Calle 12 de Diciembre","NULL","residential","0","0","0","NULL"
"26353","267131305","NULL","NULL","tertiary","0","0","0","NULL"
"26354","267131307","Calle San Martin","NULL","residential","0","0","0","NULL"
"26355","267131309","Calle Margaritas","NULL","residential","0","0","0","NULL"
"26356","267131310","NULL","NULL","unclassified","0","0","0","NULL"
"26357","267131313","NULL","NULL","unclassified","0","0","0","NULL"
"26358","267145691","Madrid","NULL","living_street","1","0","0","NULL"
"26359","267146810","NULL","NULL","residential","0","0","0","NULL"
"26360","267146811","NULL","NULL","residential","0","0","0","NULL"
"26361","267146813","NULL","NULL","residential","0","0","0","NULL"
"26362","267146814","NULL","NULL","residential","0","0","0","NULL"
"26363","267255149","NULL","NULL","living_street","0","0","0","NULL"
"26364","267255150","NULL","NULL","living_street","1","0","0","NULL"
"26365","267255152","NULL","NULL","living_street","1","0","0","NULL"
"26366","267255153","NULL","NULL","residential","0","0","0","NULL"
"26367","267255154","Alhondiga de granaditas","NULL","residential","0","0","0","NULL"
"26368","267255155","NULL","NULL","living_street","0","0","0","NULL"
"26369","267255157","NULL","NULL","living_street","1","0","0","NULL"
"26370","267255158","NULL","NULL","track","0","0","0","NULL"
"26371","267255159","NULL","NULL","living_street","1","0","0","NULL"
"26372","267255160","El pipila","NULL","residential","0","0","0","NULL"
"26373","267255161","NULL","NULL","living_street","1","0","0","NULL"
"26374","267255162","NULL","NULL","living_street","1","0","0","NULL"
"26375","267255163","NULL","NULL","living_street","0","0","0","NULL"
"26376","267255164","NULL","NULL","track","0","0","0","NULL"
"26377","267255165","Alejandrina","NULL","residential","0","0","0","NULL"
"26378","267255166","NULL","NULL","track","0","0","0","NULL"
"26379","267255167","NULL","NULL","living_street","0","0","0","NULL"
"26380","267256196","NULL","NULL","residential","0","0","0","NULL"
"26381","267256197","NULL","NULL","track","0","0","0","NULL"
"26382","267256199","Dalia","NULL","residential","0","0","0","NULL"
"26383","267256201","Arroyo","NULL","residential","0","0","0","NULL"
"26384","267256203","NULL","NULL","residential","0","0","0","NULL"
"26385","267256204","Díaz Ordaz","NULL","residential","0","0","0","NULL"
"26386","267256205","NULL","NULL","track","0","0","0","NULL"
"26387","267256206","NULL","NULL","residential","0","0","0","NULL"
"26388","267256207","Ángel Tejada Espino","NULL","residential","0","0","0","NULL"
"26389","267256208","Bordo","NULL","residential","0","0","0","NULL"
"26390","267256209","Azucena","NULL","residential","0","0","0","NULL"
"26391","267256210","NULL","NULL","track","0","0","0","NULL"
"26392","267256211","Félix Rodríguez","NULL","residential","0","0","0","NULL"
"26393","267256212","Geranio","NULL","residential","0","0","0","NULL"
"26394","267256213","Rosal","NULL","residential","0","0","0","NULL"
"26395","267256214","NULL","NULL","residential","0","0","0","NULL"
"26396","267256215","Pablo Alday","NULL","residential","0","0","0","NULL"
"26397","267256216","Chile","NULL","residential","0","0","0","NULL"
"26398","267256217","NULL","NULL","residential","0","0","0","NULL"
"26399","267256218","NULL","NULL","residential","0","0","0","NULL"
"26400","267256219","Ecuador","NULL","residential","0","0","0","NULL"
"26401","267256220","Leona Vicario","NULL","residential","0","0","0","NULL"
"26402","267256221","NULL","NULL","residential","0","0","0","NULL"
"26403","267256222","Gladiola","NULL","residential","0","0","0","NULL"
"26404","267256223","Alcatraz","NULL","residential","0","0","0","NULL"
"26405","267256224","Clavel","NULL","residential","0","0","0","NULL"
"26406","267256225","NULL","NULL","residential","0","0","0","NULL"
"26407","267256226","NULL","NULL","residential","0","0","0","NULL"
"26408","267256227","NULL","NULL","residential","0","0","0","NULL"
"26409","267256228","NULL","NULL","residential","0","0","0","NULL"
"26410","267256660","NULL","NULL","residential","0","0","0","NULL"
"26411","267256661","NULL","NULL","residential","0","0","0","NULL"
"26412","267256662","Priv. del Cerro","NULL","residential","0","0","0","NULL"
"26413","267256663","NULL","NULL","residential","0","0","0","NULL"
"26414","267256664","Camino de los Duques","NULL","residential","0","0","0","NULL"
"26415","267256665","NULL","NULL","residential","0","0","0","NULL"
"26416","267256666","NULL","NULL","residential","0","0","0","NULL"
"26417","267256667","NULL","NULL","residential","0","0","0","NULL"
"26418","267256669","NULL","NULL","residential","0","0","0","NULL"
"26419","267256670","NULL","NULL","residential","0","0","0","NULL"
"26420","267339151","Camino Palo Blanco","NULL","tertiary","0","0","0","NULL"
"26421","267339586","Carretera La Torreña","DGO 325","tertiary","0","0","0","NULL"
"26422","267339803","NULL","NULL","tertiary","0","0","0","NULL"
"26423","267339804","Carretera Gregorio García","NULL","tertiary","0","0","0","NULL"
"26424","267339859","NULL","NULL","motorway_link","1","0","0","NULL"
"26425","267339860","NULL","NULL","motorway_link","1","0","0","NULL"
"26426","267339861","Avenida Donato Guerra","NULL","tertiary","0","0","0","NULL"
"26427","267340154","NULL","NULL","unclassified","0","0","0","NULL"
"26428","267340155","NULL","NULL","unclassified","0","0","0","NULL"
"26429","267340156","NULL","NULL","unclassified","0","1","0","NULL"
"26430","267340819","NULL","NULL","motorway_link","1","0","0","NULL"
"26431","267340820","NULL","NULL","motorway_link","1","0","0","NULL"
"26432","267340821","NULL","NULL","motorway_link","1","0","0","NULL"
"26433","267364267","NULL","NULL","residential","0","0","0","NULL"
"26434","267364268","NULL","NULL","residential","0","1","0","NULL"
"26435","267364269","NULL","NULL","residential","0","0","0","NULL"
"26436","267364270","NULL","NULL","tertiary","0","1","0","NULL"
"26437","267364271","NULL","NULL","unclassified","0","0","0","NULL"
"26438","267364272","Calle Hidalgo","NULL","tertiary","0","0","0","NULL"
"26439","267364273","NULL","NULL","residential","0","0","0","NULL"
"26440","267364274","NULL","NULL","residential","0","0","0","NULL"
"26441","267364275","NULL","NULL","tertiary","0","0","0","NULL"
"26442","267364276","NULL","NULL","tertiary","0","0","0","NULL"
"26443","267364277","NULL","NULL","residential","0","0","0","NULL"
"26444","267364278","NULL","NULL","residential","0","0","0","NULL"
"26445","267364279","NULL","NULL","residential","0","0","0","NULL"
"26446","267364280","NULL","NULL","residential","0","0","0","NULL"
"26447","267364281","NULL","NULL","residential","0","0","0","NULL"
"26448","267364282","NULL","NULL","residential","0","0","0","NULL"
"26449","267364283","NULL","NULL","residential","0","0","0","NULL"
"26450","267364284","NULL","NULL","residential","0","0","0","NULL"
"26451","267364285","NULL","NULL","residential","0","0","0","NULL"
"26452","267364286","NULL","NULL","residential","0","0","0","NULL"
"26453","267364287","NULL","NULL","residential","0","0","0","NULL"
"26454","267364288","NULL","NULL","residential","0","0","0","NULL"
"26455","267364289","NULL","NULL","residential","0","0","0","NULL"
"26456","267364290","NULL","NULL","residential","0","0","0","NULL"
"26457","267364291","NULL","NULL","residential","0","0","0","NULL"
"26458","267364292","NULL","NULL","tertiary","0","0","0","NULL"
"26459","267364293","NULL","NULL","residential","0","0","0","NULL"
"26460","267364294","NULL","NULL","residential","0","0","0","NULL"
"26461","267364295","NULL","NULL","residential","0","0","0","NULL"
"26462","267364296","Calle Nogal","NULL","residential","0","0","0","NULL"
"26463","267481088","NULL","NULL","primary_link","0","0","0","NULL"
"26464","267481090","NULL","NULL","primary_link","0","0","0","NULL"
"26465","267481093","Palmas","NULL","residential","0","0","0","NULL"
"26466","267481095","NULL","NULL","residential","0","0","0","NULL"
"26467","267481097","Prolongación Libertad","NULL","secondary","1","0","0","40"
"26468","267481109","Escuadron de Rescate","NULL","residential","0","0","0","NULL"
"26469","267481114","Prolongación Libertad","NULL","primary","1","0","0","40"
