,country,date,hour,origin_lat,origin_lon,origin_container,destination_lat,destination_lon,destination_container,amount
84526,fr,2015.07.12,0,42.57555556,1.670277778,5,42.57555556,1.670277778,5,1
85525,fr,2015.07.12,0,42.57916667,1.639166667,5,42.57916667,1.639166667,5,2
85729,fr,2015.07.12,0,42.57916667,1.639166667,5,42.57916667,1.639166667,5,11
85736,fr,2015.07.12,0,42.57916667,1.639166667,5,42.57777778,1.6625,5,1
86391,fr,2015.07.12,0,42.57916667,1.639166667,5,42.57916667,1.639166667,5,1
87715,fr,2015.07.12,0,42.57777778,1.6625,5,42.57777778,1.6625,5,7
88259,fr,2015.07.12,0,42.535,1.716388889,6,42.53861111,1.733055556,6,1
88377,fr,2015.07.12,0,42.535,1.716388889,6,42.535,1.716388889,6,2
88378,fr,2015.07.12,0,42.535,1.716388889,6,42.535,1.716388889,6,1
88556,fr,2015.07.12,0,42.535,1.716388889,6,42.53277778,1.7,6,2
88557,fr,2015.07.12,0,42.535,1.716388889,6,42.52583333,1.687777778,6,1
88708,fr,2015.07.12,0,42.535,1.716388889,6,42.535,1.716388889,6,3
88710,fr,2015.07.12,0,42.535,1.716388889,6,42.56416667,1.664444444,5,1
88719,fr,2015.07.12,0,42.535,1.716388889,6,42.54694444,1.698611111,6,1
89368,fr,2015.07.12,0,42.56416667,1.664444444,5,42.535,1.716388889,6,1
89370,fr,2015.07.12,0,42.56416667,1.664444444,5,42.56416667,1.664444444,5,2
89485,fr,2015.07.12,0,42.56416667,1.664444444,5,42.57916667,1.639166667,5,1
89508,fr,2015.07.12,0,42.56416667,1.664444444,5,42.57777778,1.6625,5,1
89689,fr,2015.07.12,0,42.56416667,1.664444444,5,42.57916667,1.639166667,5,1
89701,fr,2015.07.12,0,42.56416667,1.664444444,5,42.56416667,1.664444444,5,8
90161,fr,2015.07.12,0,42.535,1.5875,4,42.535,1.5875,4,5
90363,fr,2015.07.12,0,42.535,1.5875,4,42.535,1.5875,4,3
91471,fr,2015.07.12,0,42.54388889,1.730555556,6,42.54388889,1.730555556,6,3
91687,fr,2015.07.12,0,42.54388889,1.730555556,6,42.54388889,1.730555556,6,9
91805,fr,2015.07.12,0,42.54694444,1.698611111,6,42.54694444,1.698611111,6,1
92486,fr,2015.07.12,0,42.53194444,1.562777778,4,42.55361111,1.588888889,4,1
92673,fr,2015.07.12,0,42.53194444,1.562777778,4,42.535,1.5875,4,1
92680,fr,2015.07.12,0,42.53194444,1.562777778,4,42.53194444,1.562777778,4,2
92701,fr,2015.07.12,0,42.53194444,1.562777778,4,42.53444444,1.58,4,1
93011,fr,2015.07.12,0,42.54666667,1.563611111,4,42.54666667,1.563611111,4,4
93670,fr,2015.07.12,0,42.54666667,1.563611111,4,42.53194444,1.562777778,4,1
94666,fr,2015.07.12,0,42.51388889,1.495555556,7,42.51388889,1.495555556,7,1
94667,fr,2015.07.12,0,42.51388889,1.495555556,7,42.51388889,1.495555556,7,1
94995,fr,2015.07.12,0,42.51388889,1.495555556,7,42.55361111,1.627777778,5,1
94997,fr,2015.07.12,0,42.51388889,1.495555556,7,42.51388889,1.495555556,7,3
95455,fr,2015.07.12,0,42.435,1.5225,1,42.47416667,1.505555556,1,1
95659,fr,2015.07.12,0,42.435,1.5225,1,42.435,1.5225,1,5
95990,fr,2015.07.12,0,42.46027778,1.491111111,1,42.46027778,1.491111111,1,1
96037,fr,2015.07.12,0,42.46027778,1.491111111,1,42.46027778,1.491111111,1,1
96195,fr,2015.07.12,0,42.46027778,1.491111111,1,42.50416667,1.527222222,0,1
96321,fr,2015.07.12,0,42.46027778,1.491111111,1,42.46027778,1.491111111,1,10
96472,fr,2015.07.12,0,42.49666667,1.5125,0,42.50611111,1.520833333,0,1
96527,fr,2015.07.12,0,42.49666667,1.5125,0,42.50944444,1.523055556,0,1
96842,fr,2015.07.12,0,42.49666667,1.5125,0,42.49666667,1.5125,0,1
97030,fr,2015.07.12,0,42.49666667,1.5125,0,42.49666667,1.5125,0,2
97314,fr,2015.07.12,0,42.49666667,1.5125,0,42.49666667,1.5125,0,3
97342,fr,2015.07.12,0,42.49666667,1.5125,0,42.50611111,1.520833333,0,2
97484,fr,2015.07.12,0,42.50777778,1.5325,0,42.50777778,1.5325,0,1
97515,fr,2015.07.12,0,42.50777778,1.5325,0,42.50416667,1.527222222,0,1
97538,fr,2015.07.12,0,42.50777778,1.5325,0,42.51138889,1.530555556,0,1
97547,fr,2015.07.12,0,42.50777778,1.5325,0,42.50083333,1.531111111,0,1
97645,fr,2015.07.12,0,42.50777778,1.5325,0,42.50777778,1.5325,0,4
97696,fr,2015.07.12,0,42.50777778,1.5325,0,42.50777778,1.5325,0,1
97698,fr,2015.07.12,0,42.50777778,1.5325,0,42.50833333,1.523611111,0,2
97778,fr,2015.07.12,0,42.50777778,1.5325,0,42.51138889,1.530555556,0,1
97867,fr,2015.07.12,0,42.50777778,1.5325,0,42.51138889,1.530555556,0,2
97976,fr,2015.07.12,0,42.50777778,1.5325,0,42.50777778,1.5325,0,222
98307,fr,2015.07.12,0,42.50777778,1.5325,0,42.50777778,1.5325,0,3
98504,fr,2015.07.12,0,42.50833333,1.523611111,0,42.50944444,1.523055556,0,1
98506,fr,2015.07.12,0,42.50833333,1.523611111,0,42.50416667,1.527222222,0,3
98508,fr,2015.07.12,0,42.50833333,1.523611111,0,42.50416667,1.527222222,0,1
98537,fr,2015.07.12,0,42.50833333,1.523611111,0,42.50083333,1.531111111,0,2
98638,fr,2015.07.12,0,42.50833333,1.523611111,0,42.50833333,1.523611111,0,84
98804,fr,2015.07.12,0,42.50833333,1.523611111,0,42.50777778,1.5325,0,1
98865,fr,2015.07.12,0,42.50833333,1.523611111,0,42.50083333,1.531111111,0,1
98867,fr,2015.07.12,0,42.50833333,1.523611111,0,42.50083333,1.531111111,0,2
98968,fr,2015.07.12,0,42.50833333,1.523611111,0,42.50833333,1.523611111,0,2
98969,fr,2015.07.12,0,42.50833333,1.523611111,0,42.50833333,1.523611111,0,3
99103,fr,2015.07.12,0,42.50833333,1.523611111,0,42.5075,1.522777778,0,1
99167,fr,2015.07.12,0,42.50833333,1.523611111,0,42.50944444,1.523055556,0,1
99300,fr,2015.07.12,0,42.50833333,1.523611111,0,42.50833333,1.523611111,0,2
99357,fr,2015.07.12,0,42.53444444,1.58,4,42.53444444,1.58,4,1
99631,fr,2015.07.12,0,42.53444444,1.58,4,42.53444444,1.58,4,16
99686,fr,2015.07.12,0,42.53444444,1.58,4,42.53444444,1.58,4,1
99689,fr,2015.07.12,0,42.53444444,1.58,4,42.53444444,1.58,4,1
99912,fr,2015.07.12,0,42.53444444,1.58,4,42.51694444,1.554166667,4,1
99962,fr,2015.07.12,0,42.53444444,1.58,4,42.53444444,1.58,4,344
99963,fr,2015.07.12,0,42.53444444,1.58,4,42.53444444,1.58,4,1
100014,fr,2015.07.12,0,42.53444444,1.58,4,42.53444444,1.58,4,1
100017,fr,2015.07.12,0,42.53444444,1.58,4,42.53444444,1.58,4,3
100350,fr,2015.07.12,0,42.56611111,1.5975,4,42.56611111,1.5975,4,1
100624,fr,2015.07.12,0,42.56611111,1.5975,4,42.56611111,1.5975,4,3
100683,fr,2015.07.12,0,42.50722222,1.538055556,0,42.50722222,1.538055556,0,2
100793,fr,2015.07.12,0,42.50722222,1.538055556,0,42.50722222,1.538055556,0,1
100837,fr,2015.07.12,0,42.50722222,1.538055556,0,42.51138889,1.530555556,0,2
100955,fr,2015.07.12,0,42.50722222,1.538055556,0,42.50722222,1.538055556,0,3
100994,fr,2015.07.12,0,42.50722222,1.538055556,0,42.50777778,1.5325,0,1
101286,fr,2015.07.12,0,42.50722222,1.538055556,0,42.50722222,1.538055556,0,19
101297,fr,2015.07.12,0,42.50722222,1.538055556,0,42.51138889,1.530555556,0,1
101617,fr,2015.07.12,0,42.54444444,1.516944444,2,42.54444444,1.516944444,2,13
101679,fr,2015.07.12,0,42.54444444,1.516944444,2,42.54444444,1.516944444,2,1
101779,fr,2015.07.12,0,42.54444444,1.516944444,2,42.52444444,1.520833333,2,1
101948,fr,2015.07.12,0,42.54444444,1.516944444,2,42.54444444,1.516944444,2,6
102011,fr,2015.07.12,0,42.54444444,1.516944444,2,42.55277778,1.533611111,2,1
102189,fr,2015.07.12,0,42.54444444,1.516944444,2,42.5525,1.514444444,2,1
102190,fr,2015.07.12,0,42.54444444,1.516944444,2,42.54583333,1.540277778,2,1
102278,fr,2015.07.12,0,42.54444444,1.516944444,2,42.54444444,1.516944444,2,1
102279,fr,2015.07.12,0,42.54444444,1.516944444,2,42.54444444,1.516944444,2,12
102610,fr,2015.07.12,0,42.55277778,1.533611111,2,42.55277778,1.533611111,2,12
102671,fr,2015.07.12,0,42.55277778,1.533611111,2,42.55277778,1.533611111,2,1
102941,fr,2015.07.12,0,42.55277778,1.533611111,2,42.55277778,1.533611111,2,2
103510,fr,2015.07.12,0,42.55722222,1.497777778,2,42.54583333,1.540277778,2,1
103603,fr,2015.07.12,0,42.55722222,1.497777778,2,42.55722222,1.497777778,2,11
103934,fr,2015.07.12,0,42.55722222,1.497777778,2,42.55722222,1.497777778,2,1
104160,fr,2015.07.12,0,42.55722222,1.497777778,2,42.55722222,1.497777778,2,1
104162,fr,2015.07.12,0,42.55722222,1.497777778,2,42.58083333,1.4775,2,1
104265,fr,2015.07.12,0,42.55722222,1.497777778,2,42.55722222,1.497777778,2,6
104376,fr,2015.07.12,0,42.51138889,1.530555556,0,42.51138889,1.530555556,0,1
104596,fr,2015.07.12,0,42.51138889,1.530555556,0,42.51138889,1.530555556,0,2
104707,fr,2015.07.12,0,42.51138889,1.530555556,0,42.51138889,1.530555556,0,1
104927,fr,2015.07.12,0,42.51138889,1.530555556,0,42.51138889,1.530555556,0,1
106103,fr,2015.07.12,0,42.50611111,1.520833333,0,42.50611111,1.520833333,0,2
106127,fr,2015.07.12,0,42.50611111,1.520833333,0,42.50083333,1.531111111,0,2
106251,fr,2015.07.12,0,42.50611111,1.520833333,0,42.50611111,1.520833333,0,3
106361,fr,2015.07.12,0,42.50611111,1.520833333,0,42.50527778,1.517777778,0,1
106370,fr,2015.07.12,0,42.50611111,1.520833333,0,42.50611111,1.520833333,0,1
106372,fr,2015.07.12,0,42.50611111,1.520833333,0,42.50611111,1.520833333,0,2
106434,fr,2015.07.12,0,42.50611111,1.520833333,0,42.50611111,1.520833333,0,2
106554,fr,2015.07.12,0,42.50611111,1.520833333,0,42.49666667,1.5125,0,3
106582,fr,2015.07.12,0,42.50611111,1.520833333,0,42.50611111,1.520833333,0,19
106733,fr,2015.07.12,0,42.51083333,1.540277778,0,42.50722222,1.538055556,0,23
106913,fr,2015.07.12,0,42.51083333,1.540277778,0,42.51083333,1.540277778,0,3
107244,fr,2015.07.12,0,42.51083333,1.540277778,0,42.51083333,1.540277778,0,1
107372,fr,2015.07.12,0,42.51083333,1.540277778,0,42.51083333,1.540277778,0,1
107375,fr,2015.07.12,0,42.51083333,1.540277778,0,42.51083333,1.540277778,0,2
107575,fr,2015.07.12,0,42.51083333,1.540277778,0,42.51083333,1.540277778,0,21
107971,fr,2015.07.12,0,42.53861111,1.733055556,6,42.54388889,1.730555556,6,1
108059,fr,2015.07.12,0,42.53861111,1.733055556,6,42.53861111,1.733055556,6,3
108187,fr,2015.07.12,0,42.53861111,1.733055556,6,42.54388889,1.730555556,6,1
108237,fr,2015.07.12,0,42.53861111,1.733055556,6,42.53861111,1.733055556,6,42
108568,fr,2015.07.12,0,42.57555556,1.670277778,6,42.57555556,1.670277778,6,3
108589,fr,2015.07.12,0,42.50944444,1.523055556,0,42.50833333,1.523611111,0,2
108675,fr,2015.07.12,0,42.50944444,1.523055556,0,42.5075,1.522777778,0,1
108734,fr,2015.07.12,0,42.50944444,1.523055556,0,42.50944444,1.523055556,0,1
108737,fr,2015.07.12,0,42.50944444,1.523055556,0,42.50944444,1.523055556,0,1
108870,fr,2015.07.12,0,42.50944444,1.523055556,0,42.50833333,1.523611111,0,1
108899,fr,2015.07.12,0,42.50944444,1.523055556,0,42.50944444,1.523055556,0,2
2614924,sp,2015.07.12,0,42.46027778,1.491111111,1,42.46027778,1.491111111,1,6
2614926,sp,2015.07.12,0,42.46027778,1.491111111,1,42.46027778,1.491111111,1,1
2615011,sp,2015.07.12,0,42.46027778,1.491111111,1,42.47666667,1.454444444,1,1
2615076,sp,2015.07.12,0,42.46027778,1.491111111,1,42.50944444,1.523055556,0,1
2615191,sp,2015.07.12,0,42.46027778,1.491111111,1,42.56416667,1.664444444,5,1
2615255,sp,2015.07.12,0,42.46027778,1.491111111,1,42.46027778,1.491111111,1,5
2615436,sp,2015.07.12,0,42.46027778,1.491111111,1,42.43194444,1.469166667,1,1
2615479,sp,2015.07.12,0,42.46027778,1.491111111,1,42.525,1.536111111,2,1
2615584,sp,2015.07.12,0,42.46027778,1.491111111,1,42.46027778,1.491111111,1,1
2615586,sp,2015.07.12,0,42.46027778,1.491111111,1,42.46027778,1.491111111,1,15
2615735,sp,2015.07.12,0,42.46027778,1.491111111,1,42.51722222,1.567777778,0,1
2615766,sp,2015.07.12,0,42.46027778,1.491111111,1,42.43194444,1.469166667,1,1
2615915,sp,2015.07.12,0,42.46027778,1.491111111,1,42.46027778,1.491111111,1,1
2615917,sp,2015.07.12,0,42.46027778,1.491111111,1,42.46027778,1.491111111,1,8
2616864,sp,2015.07.12,0,42.49666667,1.5125,0,42.49666667,1.5125,0,2
2616910,sp,2015.07.12,0,42.49666667,1.5125,0,42.49666667,1.5125,0,4
2617012,sp,2015.07.12,0,42.49666667,1.5125,0,42.50611111,1.520833333,0,2
2617194,sp,2015.07.12,0,42.49666667,1.5125,0,42.49666667,1.5125,0,2
2617575,sp,2015.07.12,0,42.50777778,1.5325,0,42.50777778,1.5325,0,1
2617674,sp,2015.07.12,0,42.50777778,1.5325,0,42.50527778,1.546666667,4,1
2617763,sp,2015.07.12,0,42.50777778,1.5325,0,42.47416667,1.505555556,1,1
2617899,sp,2015.07.12,0,42.50777778,1.5325,0,42.49666667,1.5125,0,1
2617903,sp,2015.07.12,0,42.50777778,1.5325,0,42.50777778,1.5325,0,11
2617906,sp,2015.07.12,0,42.50777778,1.5325,0,42.50777778,1.5325,0,2
2618078,sp,2015.07.12,0,42.50777778,1.5325,0,42.51138889,1.530555556,0,1
2618233,sp,2015.07.12,0,42.50777778,1.5325,0,42.50777778,1.5325,0,1
2618234,sp,2015.07.12,0,42.50777778,1.5325,0,42.50777778,1.5325,0,1
2618565,sp,2015.07.12,0,42.50777778,1.5325,0,42.50777778,1.5325,0,1
2618566,sp,2015.07.12,0,42.50777778,1.5325,0,42.50777778,1.5325,0,1
2618896,sp,2015.07.12,0,42.50777778,1.5325,0,42.50777778,1.5325,0,4
2618976,sp,2015.07.12,0,42.50777778,1.5325,0,42.51138889,1.530555556,0,1
2618977,sp,2015.07.12,0,42.50777778,1.5325,0,42.51138889,1.530555556,0,1
2619176,sp,2015.07.12,0,42.50777778,1.5325,0,42.50777778,1.5325,0,1
2619178,sp,2015.07.12,0,42.50777778,1.5325,0,42.50833333,1.523611111,0,1
2619223,sp,2015.07.12,0,42.50777778,1.5325,0,42.50777778,1.5325,0,1
2619224,sp,2015.07.12,0,42.50777778,1.5325,0,42.50777778,1.5325,0,1
2619227,sp,2015.07.12,0,42.50777778,1.5325,0,42.50777778,1.5325,0,4
2619558,sp,2015.07.12,0,42.50833333,1.523611111,0,42.50833333,1.523611111,0,2
2619561,sp,2015.07.12,0,42.50833333,1.523611111,0,42.50833333,1.523611111,0,1
2619838,sp,2015.07.12,0,42.50833333,1.523611111,0,42.50833333,1.523611111,0,1
2620220,sp,2015.07.12,0,42.50833333,1.523611111,0,42.50833333,1.523611111,0,385
2620378,sp,2015.07.12,0,42.50833333,1.523611111,0,42.50833333,1.523611111,0,1
2620551,sp,2015.07.12,0,42.50833333,1.523611111,0,42.50833333,1.523611111,0,1
2620828,sp,2015.07.12,0,42.50833333,1.523611111,0,42.50833333,1.523611111,0,1
2621213,sp,2015.07.12,0,42.50833333,1.523611111,0,42.50833333,1.523611111,0,3
2621544,sp,2015.07.12,0,42.53444444,1.58,4,42.53444444,1.58,4,195
2621823,sp,2015.07.12,0,42.53444444,1.58,4,42.53444444,1.58,4,1
2622537,sp,2015.07.12,0,42.53444444,1.58,4,42.53444444,1.58,4,2
2622581,sp,2015.07.12,0,42.53444444,1.58,4,42.535,1.5875,4,1
2622783,sp,2015.07.12,0,42.53444444,1.58,4,42.535,1.5875,4,1
2622864,sp,2015.07.12,0,42.53444444,1.58,4,42.53444444,1.58,4,1
2622868,sp,2015.07.12,0,42.53444444,1.58,4,42.53444444,1.58,4,4
2623141,sp,2015.07.12,0,42.53444444,1.58,4,42.53444444,1.58,4,1
2623199,sp,2015.07.12,0,42.53444444,1.58,4,42.53444444,1.58,4,1
2623530,sp,2015.07.12,0,42.56611111,1.5975,4,42.56611111,1.5975,4,1
2623804,sp,2015.07.12,0,42.56611111,1.5975,4,42.56611111,1.5975,4,1
2623861,sp,2015.07.12,0,42.50722222,1.538055556,0,42.50722222,1.538055556,0,26
2623863,sp,2015.07.12,0,42.50722222,1.538055556,0,42.50722222,1.538055556,0,5
2623950,sp,2015.07.12,0,42.50722222,1.538055556,0,42.51083333,1.540277778,0,1
2623951,sp,2015.07.12,0,42.50722222,1.538055556,0,42.51083333,1.540277778,0,1
2624135,sp,2015.07.12,0,42.50722222,1.538055556,0,42.50722222,1.538055556,0,1
2624146,sp,2015.07.12,0,42.50722222,1.538055556,0,42.51138889,1.530555556,0,1
2624174,sp,2015.07.12,0,42.50722222,1.538055556,0,42.50777778,1.5325,0,1
2624191,sp,2015.07.12,0,42.50722222,1.538055556,0,42.50722222,1.538055556,0,1
2624192,sp,2015.07.12,0,42.50722222,1.538055556,0,42.50722222,1.538055556,0,14
2624303,sp,2015.07.12,0,42.50722222,1.538055556,0,42.50722222,1.538055556,0,1
2624413,sp,2015.07.12,0,42.50722222,1.538055556,0,42.51694444,1.554166667,4,1
2624466,sp,2015.07.12,0,42.50722222,1.538055556,0,42.50722222,1.538055556,0,1
2624522,sp,2015.07.12,0,42.50722222,1.538055556,0,42.50722222,1.538055556,0,1
2624523,sp,2015.07.12,0,42.50722222,1.538055556,0,42.50722222,1.538055556,0,37
2624614,sp,2015.07.12,0,42.50722222,1.538055556,0,42.51083333,1.540277778,0,1
2624813,sp,2015.07.12,0,42.50722222,1.538055556,0,42.51083333,1.540277778,0,1
2624819,sp,2015.07.12,0,42.50722222,1.538055556,0,42.50944444,1.523055556,0,1
2624854,sp,2015.07.12,0,42.50722222,1.538055556,0,42.50722222,1.538055556,0,10
2624931,sp,2015.07.12,0,42.50722222,1.538055556,0,42.50611111,1.520833333,0,1
2624944,sp,2015.07.12,0,42.50722222,1.538055556,0,42.51083333,1.540277778,0,1
2625006,sp,2015.07.12,0,42.50722222,1.538055556,0,42.43194444,1.469166667,1,1
2625116,sp,2015.07.12,0,42.50722222,1.538055556,0,42.50777778,1.5325,0,1
2625185,sp,2015.07.12,0,42.54444444,1.516944444,2,42.54444444,1.516944444,2,4
2625190,sp,2015.07.12,0,42.54444444,1.516944444,2,42.54444444,1.516944444,2,1
2625516,sp,2015.07.12,0,42.54444444,1.516944444,2,42.54444444,1.516944444,2,3
2625847,sp,2015.07.12,0,42.54444444,1.516944444,2,42.54444444,1.516944444,2,1
2625850,sp,2015.07.12,0,42.54444444,1.516944444,2,42.54444444,1.516944444,2,1
2626179,sp,2015.07.12,0,42.54444444,1.516944444,2,42.54444444,1.516944444,2,1
2626506,sp,2015.07.12,0,42.54444444,1.516944444,2,42.54444444,1.516944444,2,1
2626509,sp,2015.07.12,0,42.54444444,1.516944444,2,42.54444444,1.516944444,2,2
2626778,sp,2015.07.12,0,42.54444444,1.516944444,2,42.54444444,1.516944444,2,2
2626813,sp,2015.07.12,0,42.54444444,1.516944444,2,42.50777778,1.5325,0,1
2626840,sp,2015.07.12,0,42.54444444,1.516944444,2,42.54444444,1.516944444,2,4
2626853,sp,2015.07.12,0,42.54444444,1.516944444,2,42.55722222,1.497777778,2,1
2627019,sp,2015.07.12,0,42.54444444,1.516944444,2,42.5525,1.514444444,2,1
2627109,sp,2015.07.12,0,42.54444444,1.516944444,2,42.54444444,1.516944444,2,1
2627171,sp,2015.07.12,0,42.55277778,1.533611111,2,42.55277778,1.533611111,2,5
2627440,sp,2015.07.12,0,42.55277778,1.533611111,2,42.55277778,1.533611111,2,1
2628164,sp,2015.07.12,0,42.4875,1.490555556,1,42.4875,1.490555556,1,1
2628495,sp,2015.07.12,0,42.4875,1.490555556,1,42.4875,1.490555556,1,9
2628528,sp,2015.07.12,0,42.4875,1.490555556,1,42.57777778,1.6625,5,1
2628826,sp,2015.07.12,0,42.57555556,1.670277778,5,42.57555556,1.670277778,5,2
2629051,sp,2015.07.12,0,42.57555556,1.670277778,5,42.56416667,1.664444444,5,1
2629157,sp,2015.07.12,0,42.57555556,1.670277778,5,42.57555556,1.670277778,5,3
2629438,sp,2015.07.12,0,42.57555556,1.670277778,5,42.57555556,1.670277778,6,1
2629487,sp,2015.07.12,0,42.57555556,1.670277778,5,42.57555556,1.670277778,5,1
2629488,sp,2015.07.12,0,42.57555556,1.670277778,5,42.57555556,1.670277778,5,12
2630150,sp,2015.07.12,0,42.53638889,1.516111111,2,42.53638889,1.516111111,2,57
2630336,sp,2015.07.12,0,42.53638889,1.516111111,2,42.53638889,1.516111111,2,1
2630407,sp,2015.07.12,0,42.53638889,1.516111111,2,42.54444444,1.516944444,2,1
2630481,sp,2015.07.12,0,42.53638889,1.516111111,2,42.53638889,1.516111111,2,26
2630519,sp,2015.07.12,0,42.53638889,1.516111111,2,42.56444444,1.526944444,3,1
2630650,sp,2015.07.12,0,42.53638889,1.516111111,2,42.54583333,1.540277778,2,2
2630659,sp,2015.07.12,0,42.53638889,1.516111111,2,42.525,1.536111111,2,1
2630667,sp,2015.07.12,0,42.53638889,1.516111111,2,42.53638889,1.516111111,2,1
2630716,sp,2015.07.12,0,42.53638889,1.516111111,2,42.51388889,1.495555556,7,1
2631143,sp,2015.07.12,0,42.55722222,1.497777778,2,42.55722222,1.497777778,2,6
2631405,sp,2015.07.12,0,42.55722222,1.497777778,2,42.55722222,1.497777778,2,3
2631474,sp,2015.07.12,0,42.55722222,1.497777778,2,42.55722222,1.497777778,2,2
2631805,sp,2015.07.12,0,42.57916667,1.639166667,5,42.57916667,1.639166667,5,8
2631806,sp,2015.07.12,0,42.57916667,1.639166667,5,42.57916667,1.639166667,5,1
2632009,sp,2015.07.12,0,42.57916667,1.639166667,5,42.57916667,1.639166667,5,1
2632021,sp,2015.07.12,0,42.57916667,1.639166667,5,42.56416667,1.664444444,5,2
2632467,sp,2015.07.12,0,42.57916667,1.639166667,5,42.57916667,1.639166667,5,2
2632785,sp,2015.07.12,0,42.47583333,1.489722222,1,42.4875,1.490555556,1,3
2632798,sp,2015.07.12,0,42.47583333,1.489722222,1,42.47583333,1.489722222,1,7
2633791,sp,2015.07.12,0,42.54388889,1.730555556,6,42.54388889,1.730555556,6,1
2636726,sp,2015.07.12,0,42.535,1.5875,4,42.53444444,1.58,4,1
2636770,sp,2015.07.12,0,42.535,1.5875,4,42.535,1.5875,4,1
2637058,sp,2015.07.12,0,42.535,1.5875,4,42.53444444,1.58,4,1
2637101,sp,2015.07.12,0,42.535,1.5875,4,42.535,1.5875,4,10
2637283,sp,2015.07.12,0,42.535,1.5875,4,42.51694444,1.554166667,4,1
2637333,sp,2015.07.12,0,42.535,1.5875,4,42.53444444,1.58,4,1
2638094,sp,2015.07.12,0,42.57722222,1.662777778,5,42.57722222,1.662777778,5,1
2638279,sp,2015.07.12,0,42.57722222,1.662777778,5,42.57916667,1.639166667,5,1
2638291,sp,2015.07.12,0,42.57722222,1.662777778,5,42.56416667,1.664444444,5,1
2638425,sp,2015.07.12,0,42.57888889,1.631111111,5,42.57888889,1.631111111,5,5
2638685,sp,2015.07.12,0,42.51527778,1.527222222,0,42.46027778,1.491111111,1,1
2638756,sp,2015.07.12,0,42.51527778,1.527222222,0,42.51527778,1.527222222,0,4
2639087,sp,2015.07.12,0,42.52444444,1.520833333,2,42.52444444,1.520833333,2,3
2639160,sp,2015.07.12,0,42.52444444,1.520833333,2,42.51916667,1.523333333,2,1
2639386,sp,2015.07.12,0,42.57777778,1.6625,5,42.57555556,1.670277778,5,1
2639418,sp,2015.07.12,0,42.57777778,1.6625,5,42.57777778,1.6625,5,12
2641073,sp,2015.07.12,0,42.44194444,1.463611111,1,42.44194444,1.463611111,1,1
2641356,sp,2015.07.12,0,42.43583333,1.474166667,1,42.54444444,1.516944444,2,1
2641404,sp,2015.07.12,0,42.43583333,1.474166667,1,42.43583333,1.474166667,1,7
2641405,sp,2015.07.12,0,42.43583333,1.474166667,1,42.47416667,1.505555556,1,1
2641506,sp,2015.07.12,0,42.43583333,1.474166667,1,42.43194444,1.469166667,1,1
2641735,sp,2015.07.12,0,42.47416667,1.505555556,1,42.47416667,1.505555556,1,2
2642235,sp,2015.07.12,0,42.55361111,1.588888889,4,42.56805556,1.600277778,4,1
2642251,sp,2015.07.12,0,42.55361111,1.588888889,4,42.56416667,1.664444444,5,1
2642397,sp,2015.07.12,0,42.55333333,1.589166667,4,42.55333333,1.589166667,4,3
2642565,sp,2015.07.12,0,42.55333333,1.589166667,4,42.56805556,1.600277778,4,1
2642575,sp,2015.07.12,0,42.55333333,1.589166667,4,42.57777778,1.6625,5,1
2642728,sp,2015.07.12,0,42.5825,1.519166667,3,42.5825,1.519166667,3,11
2643059,sp,2015.07.12,0,42.56444444,1.526944444,3,42.56444444,1.526944444,3,1
2643390,sp,2015.07.12,0,42.63166667,1.499444444,3,42.63166667,1.499444444,3,1
2643721,sp,2015.07.12,0,42.47666667,1.454444444,1,42.47666667,1.454444444,1,3
2643788,sp,2015.07.12,0,42.47666667,1.454444444,1,42.47666667,1.454444444,1,1
2644383,sp,2015.07.12,0,42.56805556,1.600277778,4,42.56805556,1.600277778,4,1
2644650,sp,2015.07.12,0,42.56805556,1.600277778,4,42.56611111,1.5975,4,1
2644714,sp,2015.07.12,0,42.56805556,1.600277778,4,42.56805556,1.600277778,4,37
2645045,sp,2015.07.12,0,42.62111111,1.538333333,3,42.62111111,1.538333333,3,6
2645185,sp,2015.07.12,0,42.62111111,1.538333333,3,42.62111111,1.538333333,3,2
2645314,sp,2015.07.12,0,42.51138889,1.530555556,0,42.50722222,1.538055556,0,1
